folksong,mean.entropy,mean.productivity,mean.Simpsons.D,mean.Yules.K,mean.Sichels.S,mean.Honores.H,p.range,p.entropy,p.std,i.abs.range,i.abs.mean,i.abs.std,i.mode,i.entropy,d.range,d.median,d.mode,d.entropy,d.eq.trans,d.half.trans,d.dotted.trans,len,glob.duration,note.dens,tonalness,tonal.clarity,tonal.spike,int.cont.grad.mean,int.cont.grad.std,int.cont.dir.change,step.cont.glob.var,step.cont.glob.dir,step.cont.loc.var,mode,h.contour,int.cont.glob.dir,int.contour.class,Country
sioux207,0.824669297417138,0.602755013077594,0.0124830603098854,85.7395077108776,0.176767676767677,242.955170068958,12,0.468885809634576,3.66162948071512,7,1.23809523809524,1.92302510427818,4,0.423632282036419,0.375,4,1,0.384796199267264,0.690476190476191,0.0476190476190476,0.0714285714285714,43,7.5,5.73333333333333,0.859838562531793,1.1212729504123,0.190881699902373,2.4327969348659,4.25345314528569,0.333333333333333,3.74373936266728,-0.678335593976155,0.945454545454546,minor,convex,-1,eccc,sioux
sioux208,0.797825546270714,0.511918476260582,0.0504266785845733,454.134698609702,0.138672438672439,203.071976664287,9,0.33025045622506,2.72335577306137,4,0.625,1.17260393995586,4,0.285361866492027,0.75,4,4,0.33025045622506,0.583333333333333,0.125,0,25,11.125,2.24719101123596,0.744850922011548,1.00561151236551,0.20325119830739,1.35025935025935,1.45854133294357,1,2.60292939586527,-0.68088305026246,0.223880597014925,major,descending,-1,cbcc,sioux
sioux209,0.73964530312364,0.151916266739796,0.0186628979276038,160.444664643444,0.400545002519419,384.69519190061,12,0.480533866861029,3.85594464049326,12,1.74468085106383,2.60246438300136,6,0.528762514841744,0.375,6,5,0.483662743323314,0.276595744680851,0.212765957446809,0.159574468085106,95,28.5,3.33333333333333,0.900995462890579,1.47495462990496,0.231195513039544,2.09145084934559,4.62549434983028,0.777777777777778,3.95868493829428,-0.409414859496752,2.10169491525424,minor,descending,-1,cbcc,sioux
sioux210,0.883570996908522,0.729298701298701,0.0202308802308802,177.826108955979,0.0505263157894737,223.340904533001,10,0.420891223895551,2.62739905732868,5,1.4,1.58875357781957,4,0.485225817409912,0.3334,3,2,0.230853506122337,0.766666666666667,0.133333333333333,0,31,7,4.42857142857143,0.811020589307704,1.43906773276488,0.20331503199093,1.14285714285714,0.671051830342643,0,2.67146033784901,-0.707874183218069,0.777777777777778,minor,descending,-1,cbcc,sioux
sioux211,0.770781574970331,0.374603174603175,0.0464111705288176,396.20811287478,0.378333333333333,213.00151247692,9,0.453096131666668,2.79719061958938,5,1.52173913043478,1.70212608275093,4,0.499684883662447,0.75,3.5,3,0.418388554705249,0,0,0.173913043478261,24,9.125,2.63013698630137,0.91681800677742,1.40121631824562,0.239919710043199,2.32025117739403,3.79687427593734,0.5,2.59864891635561,-0.722392309102155,0.555555555555556,minor,descending,-1,cbdd,sioux
sioux212,0.893325615069276,0.709821428571429,0.0166388387987266,148.503932823129,0.105844155844156,233.046477942506,14,0.569109771404069,4.27720053825448,12,1.71428571428571,2.34610351022121,4,0.518018647286376,1.375,6,2,0.539557605808322,0.371428571428571,0.2,0.2,36,14,2.57142857142857,0.867272478265549,1.10872068654816,0.189934909209069,1.9304347826087,3.08449920414821,0.75,4.16821771221549,-0.763751846748152,0.909090909090909,major,convex,-1,dbcb,sioux
sioux213,0.781535505855436,0.251778480507645,0.0514879191420333,484.783722504064,0.421439393939394,264.896374146197,14,0.538249316789618,3.49197686690854,14,2.425,2.37386950152202,2,0.568049454012392,0.75,1,1,0.287440946325668,0.4,0.05,0.125,41,17.25,2.3768115942029,0.896987023035141,1.24747194826074,0.209204997915609,1.90751445086705,4.60954522932104,0.285714285714286,3.2016232189792,-0.316562412484268,1.36619718309859,major,convex,1,eccc,sioux
sioux214,0.818553418191452,0.435740740740741,0.0191145979684097,177.128159905938,0.195210475798711,328.263163748063,14,0.431221082726411,4.07084694772413,8,1.78461538461538,2.09532446541929,5,0.549277691482799,1.75,2,2,0.295296264056862,0.753846153846154,0.107692307692308,0.0461538461538462,66,31,2.12903225806452,0.666726842820427,1.02859001590203,0.179422700520699,1.54838709677419,2.00285499548618,0.625,4.22977274136673,-0.450710685885301,1.5,minor,descending,-1,bcbc,sioux
sioux215,0.830828172384513,0.483928571428571,0.0249918285352838,235.746173469388,0.153095238095238,289.789958450292,11,0.502256488682253,2.83835416528225,7,1.45283018867925,1.63573128477577,4,0.476328451321942,0.375,2,1,0.354007380003085,0.490566037735849,0.226415094339623,0.0188679245283019,54,14,3.85714285714286,0.928863635180146,1.40944650425252,0.216881094192801,2.62611832611833,3.6070390785454,0.666666666666667,3.0357361817177,-0.396034437536336,1.1,minor,descending,-1,bcdc,sioux
sioux216,0.660581539726483,0.593333333333333,0.0146176046176046,-143.333333333333,0,116.566408962863,7,0.400273229066423,2.15472901842834,3,0.538461538461538,1.05003052458683,3,0.219133565576157,0,1,1,0,1,0,0,14,3.25,4.30769230769231,0.558934394366482,1.07319292280322,0.156587009540202,2.15384615384615,0,0,2.09134071928531,-0.932164742187625,0.101449275362319,major,descending,-1,bbbb,sioux
sioux217,0.60631986772676,0.0706385118149824,0.0461132236168104,296.724505119628,0.273226773226773,175.894178808279,5,0.417314860002173,1.74086537242199,5,1.36734693877551,1.39483985865493,4,0.512582211109258,1.25,3,1,0.503156545917427,0.122448979591837,0.0612244897959184,0.244897959183673,50,21.75,2.29885057471264,0.701147486895783,1.28263768407256,0.210125521876007,1.33271889400922,2.75574054183098,0.307692307692308,1.81816673013243,-0.190304316771851,1.0377358490566,minor,descending,-1,ccca,sioux
sioux218,0.853335787550698,0.587260116062569,0.0132641872189902,123.726766096713,0.115068621305706,342.804566528484,12,0.427558146055697,2.74512108539992,7,1.47311827956989,1.88005202199915,5,0.467142779315416,2.375,4,4,0.484375034043034,0.344086021505376,0.333333333333333,0.0645161290322581,94,59.5,1.57983193277311,0.920725058637297,1.3818752033525,0.22856756501597,1.11919191919192,1.92027660950626,0.5,3.14271593068276,-0.248151995818371,1.55128205128205,minor,descending,-1,bccc,sioux
sioux219,0.903152366145184,0.750367051597569,0.0156503140225777,149.176763541216,0.0572239422084623,277.3900180937,14,0.57573095082298,3.57529975828348,7,1.42372881355932,1.69383659422878,4,0.475400144026062,2.375,9,3,0.558595450250238,0.305084745762712,0.254237288135593,0.186440677966102,60,29,2.06896551724138,0.791687271635149,1.10413459482465,0.172356611763774,0.812974453456368,1.57792999448018,0.833333333333333,3.81946723770204,-0.538027617366838,1.05714285714286,minor,descending,-1,cccc,sioux
sioux220,0.797007954709789,0.41772667644407,0.0209606342201314,195.542828427238,0.137299236711001,339.392245603954,10,0.432053504213483,3.06731207433227,10,1.26190476190476,1.94576492605015,5,0.443761105890348,1.375,3,1,0.432545274886261,0.297619047619048,0.0238095238095238,0.214285714285714,85,27,3.14814814814815,0.877019193414375,1.46023717562012,0.229647258496322,1.28061921184728,3.44013568452225,0.428571428571429,3.06098529463745,-0.455477614455743,1.12280701754386,minor,convex,-1,dcbc,sioux
sioux221,0.796509839824388,0.278534096979542,0.0164980048172786,148.465992648733,0.424188505393439,357.201004405368,12,0.534673789681176,4.00686139910092,12,1.7,2.51778484115087,5,0.47228858505649,1.375,2,2,0.444211095087948,0.375,0.2375,0.05,81,25.125,3.22388059701493,0.837428047970561,1.21239476692076,0.226889056325563,1.56580807417461,2.56277338052894,0.272727272727273,4.02804623788291,-0.368482791732187,1.12676056338028,minor,convex,1,cbcc,sioux
sioux222,0.754614117918374,0.299682882984274,0.0216939370906264,201.027570524567,0.193335611756664,366.500203066542,12,0.51242475506059,3.15251696650113,10,1.06122448979592,1.64859406849989,4,0.46743448939538,1.875,6,3,0.462944093589124,0.255102040816327,0.36734693877551,0.0510204081632653,99,32.5,3.04615384615385,0.660118850338622,1.40213666538893,0.18488401433883,2.03891860118136,4.12793265638376,0.523809523809524,1.81032999367252,-0.237774822155579,0.711111111111111,minor,convex,1,dccc,sioux
sioux223,0.754651519908902,0.519189255189255,0.0106669950346421,69.4998677719956,0.0970013307025192,322.012311244137,12,0.493132039295675,3.02172340311452,5,0.785714285714286,1.38033895410772,5,0.357963280542341,0.9375,4,4,0.328771433522558,0.630952380952381,0.202380952380952,0.0357142857142857,85,20,4.25,0.699328000812875,1.41367616701014,0.187039658696939,1.75999207763914,2.5304644392009,0.615384615384615,2.91113543158426,-0.500839396385828,0.81578947368421,minor,descending,-1,bccc,sioux
sioux224,0.826641329996745,0.564755313186495,0.0148932554999316,137.006082586865,0.0739075630252101,338.442465104801,19,0.682043830204985,5.58867840551045,14,1.28865979381443,2.04612826906594,4,0.434246582739605,1.875,6,1,0.482888981307573,0.216494845360825,0.278350515463918,0.164948453608247,98,28.5,3.43859649122807,0.825053972608019,1.13693306684799,0.169744577652285,1.9919900762006,2.56341288325326,0.727272727272727,5.87969237727447,-0.572516240811803,1.68181818181818,major,descending,-1,bbcb,sioux
sioux225,0.878115644168402,0.67364263322884,0.0130751460966654,121.314139776317,0.10149386845039,311.903174093819,12,0.544479306682264,3.42532870135536,5,1.12328767123288,1.44284831611577,4,0.46424715958489,0.9375,12,5,0.571263018812591,0.301369863013699,0.273972602739726,0.0958904109589041,74,20,3.7,0.791534887895655,1.100962180841,0.208533329367026,1.90105721009951,2.08617786754821,0.444444444444444,3.50449632938768,-0.759784022706357,0.76056338028169,major,descending,-1,ccbc,sioux
sioux226,0.7687063791442,0.520411255411255,0.00903456148423016,61.2477511665823,0.0896133400481227,340.605523400613,12,0.539135088029808,4.17107373611901,8,1.28571428571429,1.64974224790907,4,0.433309827011345,0.9167,4,3,0.489127832646045,0.489795918367347,0.0612244897959184,0.112244897959184,99,23,4.30434782608696,0.72462484362766,1.01799304513353,0.182950563179388,1.52972137783806,2.77258383456023,0.444444444444444,3.38632941261719,-0.304292801940958,1.29411764705882,minor,descending,-1,ccac,sioux
sioux227,0.869634969544027,0.645204081632653,0.00990299073638468,84.6803929432695,0.0927592298180534,308.918987458584,12,0.522966810703973,2.90886415688836,7,1.1304347826087,1.64417906816263,5,0.480170397789478,1.4375,4,4,0.560522390731029,0.289855072463768,0.289855072463768,0.072463768115942,70,24.5,2.85714285714286,0.794183284639819,1.05307299844224,0.176646808870271,0.823069175722237,0.957148599744623,0.5,3.27594193593483,-0.513660169399941,0.96969696969697,major,descending,-1,cccb,sioux
sioux228,0.872105819290576,0.607696881123991,0.0154417089966962,138.105026412207,0.105427139909899,275.104850468372,15,0.607919941230747,3.81169708801728,12,1.37254901960784,1.97950280943196,5,0.538960830181851,1.3334,6,6,0.580182200522579,0.313725490196078,0.196078431372549,0.176470588235294,52,15.75,3.3015873015873,0.938224845105826,1.56313895862131,0.229112641416352,2.53503184713376,3.28407906031451,1,3.29830408988861,-0.355264158282525,0.961538461538461,minor,convex,1,edcb,sioux
sioux229,0.875379566387673,0.684759543305271,0.014617513026451,133.751376797784,0.106189624329159,303.140495743981,12,0.496161481547503,3.37940629471538,7,1.46031746031746,1.84762617383458,4,0.455625961083244,1.375,6,3,0.556701107641787,0.26984126984127,0.19047619047619,0.0793650793650794,64,23.5,2.72340425531915,0.916585037218027,1.62844977156786,0.234677059779469,1.91336590327396,3.75934971175522,0.4,3.19607632045198,-0.488165239294348,0.96875,minor,descending,-1,bcbc,sioux
sioux230,0.802978244644896,0.357623393099499,0.019347283582963,177.908900595398,0.284551350327212,339.286089638712,10,0.477602092619246,3.62467682941999,10,1.28767123287671,1.88177997927785,3,0.38950591330587,1.4167,6,4,0.54063893762613,0.246575342465753,0.287671232876712,0.10958904109589,74,23,3.21739130434783,0.823434366059887,1.38306027108069,0.202205220980335,2.13100436681223,3.38913406498342,0.666666666666667,3.38810605985277,-0.264640226130208,1.03225806451613,minor,descending,-1,bccc,sioux
sioux231,0.878368707283282,0.662106751502298,0.0144247504586847,129.595632985853,0.101515151515152,279.655986182786,12,0.523924522285864,3.71388491696641,5,1.28,1.6167490686623,3,0.407214178165214,0.9375,8,3,0.587774195443986,0.3,0.06,0.16,51,14.5,3.51724137931035,0.80801009595805,1.22444622178163,0.203469054603959,2.79783345511113,4.52029817706296,0.444444444444444,3.88334396626932,-0.597314866346223,0.810810810810811,minor,descending,-1,bddc,sioux
sioux232,0.697380556624668,0.210564572192227,0.0189383963214333,167.943161129544,0.220540122165509,394.212024011742,15,0.539018260461356,4.55080755400357,12,1.31147540983607,1.90294233772667,4,0.463689357814007,0.375,4,2,0.473728719052809,0.434426229508197,0.147540983606557,0.155737704918033,123,28.5,4.31578947368421,0.919887232787235,1.56374915814503,0.2280701909007,0.837894736842105,1.59731195623925,0.333333333333333,4.32166260561461,-0.268269672876117,2.25925925925926,minor,descending,-1,eccb,sioux
sioux233,0.832462778810605,0.549159830063535,0.0268215880564505,245.423118903765,0.168026224982747,264.088350090372,12,0.538153755650428,3.92443152452654,7,0.883720930232558,1.51515050840599,5,0.417522752260275,0.875,4,1,0.536969890720978,0.255813953488372,0.255813953488372,0.162790697674419,44,11.625,3.78494623655914,0.849209935237252,1.1310791434311,0.19863258565143,1.54718372749855,1.5899551376067,0.4,4.12287965455733,-0.911571884493207,0.550724637681159,minor,descending,-1,ccbc,sioux
sioux234,0.847843208500467,0.471666666666667,0.0229204196749836,215.999118165785,0.258653846153846,287.842341161157,15,0.554619621352236,3.89185439247731,10,2.24489795918367,2.17495797128835,5,0.636597709997564,1.9375,4,2,0.548003241602652,0.36734693877551,0.142857142857143,0.0408163265306122,50,20,2.5,0.899993822475409,1.23057269182692,0.207542525078206,3.96729196729197,4.6633183483988,0.538461538461538,4.21718318297772,-0.324197146536674,1.47368421052632,minor,convex,-1,edbb,sioux
sioux235,0.840603231030484,0.596761765443627,0.0123171472308562,111.117801517298,0.103782524651772,344.670914522468,12,0.50491476881368,4.00335805292107,12,1.27659574468085,1.95323968720703,6,0.489513922857157,1.4375,4,4,0.479292264192371,0.393617021276596,0.265957446808511,0.0638297872340426,95,30,3.16666666666667,0.899449571604296,1.44918918944412,0.249329097777697,0.893778082367498,2.19234555808291,0.153846153846154,4.28344477723991,-0.390290548758953,1.11904761904762,minor,descending,-1,bccc,sioux
sioux236,0.868194792534975,0.598641960923967,0.0125019671131167,113.914468224361,0.162791626699244,313.960431069842,12,0.484719967118496,3.24983130466366,7,1.46666666666667,1.70320312966507,4,0.510907768474216,1.375,2,2,0.397872125916457,0.466666666666667,0.28,0.0266666666666667,76,24,3.16666666666667,0.885264314589552,1.4859562145387,0.235643727016612,1.2942846369317,3.12982285678771,0.363636363636364,3.323712177972,-0.444233428450995,1.30769230769231,minor,descending,-1,cccb,sioux
sioux237,0.828618861354008,0.643483169904676,0.0154409944629036,131.747219521844,0.0464996876761583,285.824162562218,15,0.636167162399726,5.37421729542652,5,0.796875,1.29932445817781,4,0.346019385824469,1.375,2,2,0.344311510104723,0.453125,0.390625,0.015625,65,24.25,2.68041237113402,0.883231697756945,1.51665770090807,0.23665668494817,0.767033910430677,0.924882407306296,0.4,5.42267511523652,-0.918856766590872,0.689189189189189,minor,descending,-1,cccc,sioux
sioux238,0.832200465245933,0.466122982575637,0.0213657422281007,199.446681988996,0.195608486341245,303.299507910324,12,0.499293332243913,3.65616334525578,12,1.34426229508197,2.16706595732294,5,0.449913483387464,0.9375,4,4,0.512796492459638,0.311475409836066,0.278688524590164,0.131147540983607,62,16.5,3.75757575757576,0.865467108604956,1.16865360482378,0.20294557878701,2.18188488837107,3.14300096665772,0.833333333333333,3.63238108924373,-0.556007460957344,1.12280701754386,minor,convex,-1,eccc,sioux
sioux239,0.846269646677731,0.614304511278196,0.0145263427853126,129.144940408056,0.0878764393371267,299.949618609822,15,0.562366756034969,5.0953883609511,15,1.57377049180328,2.73531848476823,4,0.461540460653847,1.9375,4,4,0.378739121364012,0.557377049180328,0.147540983606557,0.0327868852459016,62,16,3.875,0.861690437548067,1.22806344180363,0.231807955203621,3.24831514762516,4.00448686962335,0.333333333333333,5.18016743121153,-0.659012118510502,1.25,minor,convex,1,dadb,sioux
sioux240,0.876473766043883,0.681498015873016,0.011774510700567,107.930455168178,0.056456043956044,319.398564891592,12,0.529592982665365,3.84501979386191,7,1.26582278481013,1.61490541724699,4,0.432199666310229,0.9167,6,2,0.525156514360847,0.354430379746835,0.291139240506329,0.0506329113924051,80,21.5,3.72093023255814,0.842839637439128,1.08579793217782,0.194615640495172,1.10832810476444,1.83682626609515,0.571428571428571,4.03916534842479,-0.542468355934365,1.25490196078431,minor,descending,-1,cdcc,sioux
